# ＜はやぶさ２小惑星遷移軌道計画情報（公開用概略計算値）＞　　                                                                                                                                                                
#                                                                                                                                                                                                                             
#公開日：2018年02月26日                                                                                                                                                                                                        
#Released by JAXA はやぶさ２プロジェクトチーム                                                                                                                                                                                
#=============================================================================                                                                                                                                                
#                                                                                                                                                                                                                             
#▼ご利用にあたっての注意点▲                                                                                                                                                                                                 
#                                                                                                                                                                                                                             
#　１．本軌道計画情報は、「はやぶさ２」が太陽系空間内をどのような軌道で移動していくかを                                                                                                                                       
#　　　表示するために作成された概略軌道データです。実際の軌道は、今後の軌道制御やそれに                                                                                                                                       
#　　　ともなう新たな軌道計算・軌道決定などによって決まります。                                                                                                                                                               
#                                                                                                                                                                                                                             
#　２．本軌道計画情報は、各種アプリケーション・コンテンツ（WEB、CG、映像画像、教材他）の                                                                                                                                      
#　　　制作をはじめ、さまざまな創作活動の基データとしてご利用いただけます。                                                                                                                                                   
#　　　なお、利用条件等については、                                                                                                                                                                                           
#                                                                                                                                                                                                                             
#　　　　JAXAwebサイト＜サイトポリシー・利用規約＞                                                                                                                                                                            
#　　　　http://www.jaxa.jp/policy_j.html                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　　　をご参照ください。                                                                                                                                                                                                     
#                                                                                                                                                                                                                             
#　３．本軌道計画情報は、打上げ日時・探査機基本性能等の条件を基にした概略計算値であり、                                                                                                                                       
#　　　実際の探査機の飛行状態等を踏まえた軌道情報・航行ステータスとは異なります。                                                                                                                                             
#                                                                                                                                                                                                                             
#　４．数値精度：0.0001au（～1.5万km）                                                                                                                                                                                        
#                                                                                                                                                                                                                             
#　５．本軌道計画情報では打上げ（2014年12月3日）から2019年12月9日までのデータを示します。
#　　　ただし、2018年6月1日以降の「はやぶさ２」の位置は小惑星リュウグウと等しくなっています。
#　　　つまり、リュウグウの周りでの「はやぶさ２」の位置は、このファイルでは分かりません。
#　　　太陽を中心とした「はやぶさ２」の軌道を描く目的でお使いください。
#　　　また、「はやぶさ２」がリュウグウから出発する日にちはまだ決まっていません。
#                                                                                                                                                                                                                             
#　６．なお、軌道計画の大幅な変更等が生じない限り、本軌道計画情報（公開用概略計算値）の                                                                                                                                       
#　　　更新は行わない予定です。予めご了承ください。                                                                                                                                                                          
#                                                                                                                                                                                                                             
#=============================================================================                                                                                                                                                
#■各項目解説■                                                                                                                                                                                                               
#
#UTC    : 時刻（協定世界時：Coodinated universal time）：日本標準時（JST）は UTC＋9時間 
#       : 時刻のフォーマット＝YYYY/MM/DD.hh:mm:ss＝YYYY年MM月DD日 hh時mm分ss秒                                                                                                                                             
#L+     : 総飛行時間　打ち上げ時刻【2014/12/3 4:22:04 UTC】からの通算日，単位[日]                                                                                                                                                                                                                                                                  
#　　　　　                                                                                                                                                                                                                   
# X,Y,Z : 黄道面座標系での「はやぶさ２」/地球/小惑星位置，単位は[au：天文単位]（天文単位，太陽-地球距離(ここでは149597870700.0m)を1とした距離）                                                                                      
# Rs    : 「はやぶさ２」と太陽の距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Re    : 「はやぶさ２」と地球との距離　　　　　　　　単位[万キロメートル]                                                                                                                                                      
# Ra    : 「はやぶさ２」とリュウグウとの距離　　　　　単位[万キロメートル]                                                                                                                                                      
# Vs    : 「はやぶさ２」の巡航速度（太陽相対速度）　　単位[キロメートル毎秒]                                                                                                                                                    
# Ve    : 「はやぶさ２」の地球相対速度　　　　　　　　単位[キロメートル毎秒]                                                                                                                                                    
# alpha : 地球から見た「はやぶさ２」の赤経　　　　　　単位[度]                                                                                                                                                                  
# delta : 地球から見た「はやぶさ２」の赤緯　　　　　　単位[度]                                                                                                                                                                  
# Dflt  : 「はやぶさ２」の総飛行距離　　　　　　　　　単位[万キロメートル]                                                                                                                                                      
#=============================================================================================================================================================================================================================
#                            |------------- Hayabusa2 ------------||------------    Earth   -------------||---------- Ryugu (1999 JU3) ---------|                                                                            
#       UTC             L+        X            Y            Z            X            Y            Z            X            Y            Z            Rs         Re         Ra       Vs       Ve     alpha    delta   Dflt   
#                      [day]     [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]         [au]       [10^4km]   [10^4km]   [10^4km]  [km/s]   [km/s]   [deg]    [deg] [10^4km] 
#--------1---------------2--------3------------4------------5------------6------------7------------8------------9------------10-----------11-----------12---------13---------14-------15-------16-------17-------18-----19----
2018/10/01.05:00:00   1398.0 -0.997085132 -0.731822356 -0.073677606  0.992178618  0.134468746 -0.000008024 -0.997085132 -0.731822356 -0.073677606   18535.49   32477.07       0.00   26.20   55.32  -158.95   -10.94 345479.7 
2018/10/02.05:00:00   1399.0 -0.990565004 -0.745412037 -0.072597692  0.989448557  0.151432132 -0.000009301 -0.990565004 -0.745412037 -0.072597692   18577.44   32535.57       0.00   26.13   55.29  -158.15   -11.22 345705.8 
2018/10/03.05:00:00   1400.0 -0.983891817 -0.758886545 -0.071506559  0.986426368  0.168352583 -0.000010646 -0.983891817 -0.758886545 -0.071506559   18619.17   32593.93       0.00   26.07   55.26  -157.35   -11.50 345931.3 
2018/10/04.05:00:00   1401.0 -0.977067624 -0.772244587 -0.070404451  0.983112272  0.185224989 -0.000012026 -0.977067624 -0.772244587 -0.070404451   18660.68   32652.14       0.00   26.01   55.23  -156.55   -11.78 346156.3 
2018/10/05.05:00:00   1402.0 -0.970094468 -0.785484900 -0.069291608  0.979506603  0.202044133 -0.000013399 -0.970094468 -0.785484900 -0.069291608   18701.96   32710.18       0.00   25.95   55.19  -155.74   -12.05 346380.8 
2018/10/06.05:00:00   1403.0 -0.962974392 -0.798606258 -0.068168270  0.975609837  0.218804706 -0.000014726 -0.962974392 -0.798606258 -0.068168270   18743.01   32768.01       0.00   25.89   55.16  -154.94   -12.32 346604.8 
2018/10/07.05:00:00   1404.0 -0.955709429 -0.811607466 -0.067034675  0.971422629  0.235501317 -0.000015970 -0.955709429 -0.811607466 -0.067034675   18783.81   32825.63       0.00   25.83   55.13  -154.14   -12.58 346828.2 
2018/10/08.05:00:00   1405.0 -0.948301607 -0.824487361 -0.065891058  0.966945828  0.252128533 -0.000017098 -0.948301607 -0.824487361 -0.065891058   18824.37   32883.01       0.00   25.77   55.10  -153.34   -12.85 347051.2 
2018/10/09.05:00:00   1406.0 -0.940752949 -0.837244815 -0.064737655  0.962180498  0.268680916 -0.000018088 -0.940752949 -0.837244815 -0.064737655   18864.68   32940.14       0.00   25.71   55.07  -152.54   -13.11 347273.6 
2018/10/10.05:00:00   1407.0 -0.933065468 -0.849878727 -0.063574699  0.957127905  0.285153064 -0.000018926 -0.933065468 -0.849878727 -0.063574699   18904.74   32996.99       0.00   25.66   55.03  -151.74   -13.36 347495.5 
2018/10/11.05:00:00   1408.0 -0.925241174 -0.862388028 -0.062402419  0.951789502  0.301539643 -0.000019610 -0.925241174 -0.862388028 -0.062402419   18944.55   33053.56       0.00   25.60   55.00  -150.94   -13.62 347716.9 
2018/10/12.05:00:00   1409.0 -0.917282067 -0.874771680 -0.061221046  0.946166904  0.317835412 -0.000020144 -0.917282067 -0.874771680 -0.061221046   18984.09   33109.83       0.00   25.54   54.97  -150.14   -13.87 347937.9 
2018/10/13.05:00:00   1410.0 -0.909190139 -0.887028674 -0.060030808  0.940261858  0.334035234 -0.000020544 -0.909190139 -0.887028674 -0.060030808   19023.37   33165.79       0.00   25.49   54.93  -149.34   -14.12 348158.3 
2018/10/14.05:00:00   1411.0 -0.900967377 -0.899158028 -0.058831930  0.934076214  0.350134077 -0.000020827 -0.900967377 -0.899158028 -0.058831930   19062.37   33221.42       0.00   25.43   54.90  -148.54   -14.36 348378.3 
2018/10/15.05:00:00   1412.0 -0.892615759 -0.911158790 -0.057624638  0.927611912  0.366127006 -0.000021019 -0.892615759 -0.911158790 -0.057624638   19101.11   33276.72       0.00   25.37   54.86  -147.74   -14.61 348597.7 
2018/10/16.05:00:00   1413.0 -0.884137253 -0.923030035 -0.056409153  0.920870965  0.382009175 -0.000021143 -0.884137253 -0.923030035 -0.056409153   19139.56   33331.68       0.00   25.32   54.83  -146.94   -14.85 348816.7 
2018/10/17.05:00:00   1414.0 -0.875533821 -0.934770863 -0.055185696  0.913855452  0.397775824 -0.000021226 -0.875533821 -0.934770863 -0.055185696   19177.74   33386.27       0.00   25.26   54.79  -146.14   -15.08 349035.2 
2018/10/18.05:00:00   1415.0 -0.866807416 -0.946380405 -0.053954488  0.906567511  0.413422269 -0.000021296 -0.866807416 -0.946380405 -0.053954488   19215.63   33440.50       0.00   25.21   54.76  -145.34   -15.31 349253.3 
2018/10/19.05:00:00   1416.0 -0.857959983 -0.957857813 -0.052715746  0.899009339  0.428943900 -0.000021380 -0.857959983 -0.957857813 -0.052715746   19253.24   33494.35       0.00   25.16   54.73  -144.54   -15.54 349470.9 
2018/10/20.05:00:00   1417.0 -0.848993458 -0.969202268 -0.051469685  0.891183184  0.444336181 -0.000021505 -0.848993458 -0.969202268 -0.051469685   19290.55   33547.81       0.00   25.10   54.69  -143.74   -15.77 349688.0 
2018/10/21.05:00:00   1418.0 -0.839909767 -0.980412973 -0.050216521  0.883091338  0.459594649 -0.000021695 -0.839909767 -0.980412973 -0.050216521   19327.56   33600.88       0.00   25.05   54.66  -142.94   -15.99 349904.6 
2018/10/22.05:00:00   1419.0 -0.830710830 -0.991489158 -0.048956465  0.874736131  0.474714912 -0.000021975 -0.830710830 -0.991489158 -0.048956465   19364.28   33653.54       0.00   25.00   54.63  -142.14   -16.21 350120.9 
2018/10/23.05:00:00   1420.0 -0.821398556 -1.002430076 -0.047689729  0.866119918  0.489692644 -0.000022365 -0.821398556 -1.002430076 -0.047689729   19400.70   33705.77       0.00   24.95   54.60  -141.34   -16.43 350336.6 
2018/10/24.05:00:00   1421.0 -0.811974846 -1.013235002 -0.046416523  0.857245064  0.504523579 -0.000022882 -0.811974846 -1.013235002 -0.046416523   19436.81   33757.58       0.00   24.90   54.56  -140.54   -16.64 350552.0 
2018/10/25.05:00:00   1422.0 -0.802441590 -1.023903235 -0.045137053  0.848113940  0.519203494 -0.000023534 -0.802441590 -1.023903235 -0.045137053   19472.62   33808.95       0.00   24.85   54.53  -139.74   -16.85 350766.8 
2018/10/26.05:00:00   1423.0 -0.792800671 -1.034434096 -0.043851527  0.838728910  0.533728189 -0.000024324 -0.792800671 -1.034434096 -0.043851527   19508.11   33859.86       0.00   24.80   54.50  -138.94   -17.06 350981.3 
2018/10/27.05:00:00   1424.0 -0.783053962 -1.044826930 -0.042560148  0.829092335  0.548093465 -0.000025248 -0.783053962 -1.044826930 -0.042560148   19543.29   33910.32       0.00   24.75   54.47  -138.14   -17.26 351195.3 
2018/10/28.05:00:00   1425.0 -0.773203328 -1.055081100 -0.041263120  0.819206584  0.562295100 -0.000026289 -0.773203328 -1.055081100 -0.041263120   19578.15   33960.29       0.00   24.70   54.45  -137.34   -17.46 351408.9 
2018/10/29.05:00:00   1426.0 -0.763250622 -1.065195992 -0.039960645  0.809074046  0.576328828 -0.000027425 -0.763250622 -1.065195992 -0.039960645   19612.69   34009.77       0.00   24.65   54.42  -136.54   -17.66 351622.1 
2018/10/30.05:00:00   1427.0 -0.753197690 -1.075171013 -0.038652921  0.798697163  0.590190325 -0.000028625 -0.753197690 -1.075171013 -0.038652921   19646.91   34058.74       0.00   24.60   54.39  -135.74   -17.85 351834.9 
2018/10/31.05:00:00   1428.0 -0.743046369 -1.085005589 -0.037340147  0.788078451  0.603875202 -0.000029853 -0.743046369 -1.085005589 -0.037340147   19680.80   34107.18       0.00   24.55   54.36  -134.93   -18.04 352047.2 
2018/11/01.05:00:00   1429.0 -0.732798485 -1.094699166 -0.036022520  0.777220537  0.617379011 -0.000031071 -0.732798485 -1.094699166 -0.036022520   19714.36   34155.09       0.00   24.51   54.34  -134.13   -18.23 352259.1 
2018/11/02.05:00:00   1430.0 -0.722455855 -1.104251211 -0.034700234  0.766126180  0.630697259 -0.000032240 -0.722455855 -1.104251211 -0.034700234   19747.59   34202.43       0.00   24.46   54.31  -133.33   -18.41 352470.7 
2018/11/03.05:00:00   1431.0 -0.712020288 -1.113661207 -0.033373484  0.754798299  0.643825423 -0.000033325 -0.712020288 -1.113661207 -0.033373484   19780.49   34249.19       0.00   24.42   54.28  -132.53   -18.59 352681.8 
2018/11/04.05:00:00   1432.0 -0.701493582 -1.122928658 -0.032042462  0.743239986  0.656758980 -0.000034295 -0.701493582 -1.122928658 -0.032042462   19813.05   34295.36       0.00   24.37   54.26  -131.73   -18.76 352892.6 
2018/11/05.05:00:00   1433.0 -0.690877527 -1.132053085 -0.030707357  0.731454519  0.669493437 -0.000035126 -0.690877527 -1.132053085 -0.030707357   19845.27   34340.91       0.00   24.33   54.23  -130.92   -18.93 353102.9 
2018/11/06.05:00:00   1434.0 -0.680173903 -1.141034026 -0.029368360  0.719445359  0.682024362 -0.000035804 -0.680173903 -1.141034026 -0.029368360   19877.16   34385.84       0.00   24.28   54.20  -130.12   -19.10 353312.9 
2018/11/07.05:00:00   1435.0 -0.669384481 -1.149871040 -0.028025657  0.707216140  0.694347415 -0.000036323 -0.669384481 -1.149871040 -0.028025657   19908.69   34430.13       0.00   24.24   54.17  -129.32   -19.26 353522.5 
2018/11/08.05:00:00   1436.0 -0.658511023 -1.158563699 -0.026679435  0.694770652  0.706458375 -0.000036687 -0.658511023 -1.158563699 -0.026679435   19939.89   34473.76       0.00   24.19   54.14  -128.51   -19.42 353731.8 
2018/11/09.05:00:00   1437.0 -0.647555281 -1.167111592 -0.025329879  0.682112819  0.718353156 -0.000036907 -0.647555281 -1.167111592 -0.025329879   19970.73   34516.73       0.00   24.15   54.11  -127.71   -19.58 353940.6 
2018/11/10.05:00:00   1438.0 -0.636518999 -1.175514328 -0.023977172  0.669246668  0.730027815 -0.000037002 -0.636518999 -1.175514328 -0.023977172   20001.22   34559.02       0.00   24.11   54.09  -126.91   -19.73 354149.1 
2018/11/11.05:00:00   1439.0 -0.625403912 -1.183771528 -0.022621496  0.656176312  0.741478554 -0.000036995 -0.625403912 -1.183771528 -0.022621496   20031.36   34600.63       0.00   24.07   54.05  -126.10   -19.88 354357.2 
2018/11/12.05:00:00   1440.0 -0.614211743 -1.191882831 -0.021263031  0.642905925  0.752701715 -0.000036911 -0.614211743 -1.191882831 -0.021263031   20061.15   34641.54       0.00   24.03   54.02  -125.30   -20.03 354565.0 
2018/11/13.05:00:00   1441.0 -0.602944210 -1.199847890 -0.019901956  0.629439732  0.763693770 -0.000036778 -0.602944210 -1.199847890 -0.019901956   20090.58   34681.75       0.00   23.99   53.99  -124.49   -20.17 354772.4 
2018/11/14.05:00:00   1442.0 -0.591603020 -1.207666374 -0.018538450  0.615781997  0.774451315 -0.000036623 -0.591603020 -1.207666374 -0.018538450   20119.65   34721.26       0.00   23.95   53.96  -123.69   -20.30 354979.5 
2018/11/15.05:00:00   1443.0 -0.580189871 -1.215337967 -0.017172688  0.601937021  0.784971064 -0.000036475 -0.580189871 -1.215337967 -0.017172688   20148.36   34760.04       0.00   23.91   53.93  -122.88   -20.44 355186.3 
2018/11/16.05:00:00   1444.0 -0.568706453 -1.222862366 -0.015804845  0.587909133  0.795249841 -0.000036359 -0.568706453 -1.222862366 -0.015804845   20176.70   34798.11       0.00   23.87   53.90  -122.08   -20.57 355392.7 
2018/11/17.05:00:00   1445.0 -0.557154446 -1.230239283 -0.014435096  0.573702687  0.805284583 -0.000036300 -0.557154446 -1.230239283 -0.014435096   20204.69   34835.45       0.00   23.83   53.87  -121.27   -20.69 355598.7 
2018/11/18.05:00:00   1446.0 -0.545535524 -1.237468445 -0.013063613  0.559322055  0.815072333 -0.000036324 -0.545535524 -1.237468445 -0.013063613   20232.30   34872.05       0.00   23.79   53.84  -120.47   -20.82 355804.5 
2018/11/19.05:00:00   1447.0 -0.533851348 -1.244549591 -0.011690567  0.544771621  0.824610243 -0.000036449 -0.533851348 -1.244549591 -0.011690567   20259.55   34907.91       0.00   23.76   53.81  -119.66   -20.93 356009.9 
2018/11/20.05:00:00   1448.0 -0.522103575 -1.251482473 -0.010316127  0.530055763  0.833895568 -0.000036694 -0.522103575 -1.251482473 -0.010316127   20286.42   34943.03       0.00   23.72   53.78  -118.86   -21.05 356215.0 
2018/11/21.05:00:00   1449.0 -0.510293851 -1.258266858 -0.008940463  0.515178847  0.842925656 -0.000037070 -0.510293851 -1.258266858 -0.008940463   20312.93   34977.40       0.00   23.68   53.75  -118.05   -21.16 356419.8 
2018/11/22.05:00:00   1450.0 -0.498423813 -1.264902524 -0.007563742  0.500145207  0.851697934 -0.000037582 -0.498423813 -1.264902524 -0.007563742   20339.06   35011.01       0.00   23.65   53.72  -117.25   -21.27 356624.2 
2018/11/23.05:00:00   1451.0 -0.486495092 -1.271389263 -0.006186130  0.484959143  0.860209883 -0.000038226 -0.486495092 -1.271389263 -0.006186130   20364.82   35043.85       0.00   23.61   53.69  -116.44   -21.37 356828.4 
2018/11/24.05:00:00   1452.0 -0.474509310 -1.277726877 -0.004807791  0.469624917  0.868459014 -0.000038991 -0.474509310 -1.277726877 -0.004807791   20390.19   35075.93       0.00   23.58   53.66  -115.64   -21.47 357032.3 
2018/11/25.05:00:00   1453.0 -0.462468079 -1.283915183 -0.003428891  0.454146769  0.876442831 -0.000039852 -0.462468079 -1.283915183 -0.003428891   20415.20   35107.23       0.00   23.55   53.64  -114.83   -21.56 357235.9 
2018/11/26.05:00:00   1454.0 -0.450373006 -1.289954008 -0.002049591  0.438528940  0.884158815 -0.000040780 -0.450373006 -1.289954008 -0.002049591   20439.82   35137.73       0.00   23.51   53.61  -114.03   -21.65 357439.1 
2018/11/27.05:00:00   1455.0 -0.438225687 -1.295843191 -0.000670053  0.422775712  0.891604403 -0.000041736 -0.438225687 -1.295843191 -0.000670053   20464.06   35167.45       0.00   23.48   53.58  -113.22   -21.74 357642.2 
2018/11/28.05:00:00   1456.0 -0.426027713 -1.301582583  0.000709562  0.406891439  0.898777000 -0.000042679 -0.426027713 -1.301582583  0.000709562   20487.91   35196.34       0.00   23.45   53.56  -112.42   -21.82 357844.9 
2018/11/29.05:00:00   1457.0 -0.413780665 -1.307172044  0.002089096  0.390880585  0.905673986 -0.000043570 -0.413780665 -1.307172044  0.002089096   20511.39   35224.42       0.00   23.42   53.53  -111.61   -21.90 358047.3 
2018/11/30.05:00:00   1458.0 -0.401486117 -1.312611447  0.003468391  0.374747749  0.912292751 -0.000044372 -0.401486117 -1.312611447  0.003468391   20534.47   35251.66       0.00   23.38   53.51  -110.81   -21.98 358249.5 
2018/12/01.05:00:00   1459.0 -0.389145637 -1.317900676  0.004847289  0.358497672  0.918630720 -0.000045054 -0.389145637 -1.317900676  0.004847289   20557.17   35278.05       0.00   23.35   53.48  -110.00   -22.05 358451.4 
2018/12/02.05:00:00   1460.0 -0.376760783 -1.323039624  0.006225634  0.342135245  0.924685385 -0.000045592 -0.376760783 -1.323039624  0.006225634   20579.49   35303.58       0.00   23.32   53.46  -109.20   -22.11 358653.1 
2018/12/03.05:00:00   1461.0 -0.364333108 -1.328028196  0.007603272  0.325665501  0.930454335 -0.000045973 -0.364333108 -1.328028196  0.007603272   20601.41   35328.24       0.00   23.29   53.43  -108.39   -22.18 358854.4 
2018/12/04.05:00:00   1462.0 -0.351864155 -1.332866305  0.008980048  0.309093606  0.935935278 -0.000046190 -0.351864155 -1.332866305  0.008980048   20622.94   35352.01       0.00   23.27   53.40  -107.59   -22.23 359055.6 
2018/12/05.05:00:00   1463.0 -0.339355463 -1.337553877  0.010355811  0.292424841  0.941126063 -0.000046246 -0.339355463 -1.337553877  0.010355811   20644.08   35374.88       0.00   23.24   53.38  -106.78   -22.29 359256.5 
2018/12/06.05:00:00   1464.0 -0.326808562 -1.342090845  0.011730407  0.275664587  0.946024696 -0.000046151 -0.326808562 -1.342090845  0.011730407   20664.83   35396.86       0.00   23.21   53.35  -105.98   -22.34 359457.1 
2018/12/07.05:00:00   1465.0 -0.314224975 -1.346477152  0.013103687  0.258818297  0.950629348 -0.000045922 -0.314224975 -1.346477152  0.013103687   20685.18   35417.92       0.00   23.18   53.32  -105.18   -22.39 359657.5 
2018/12/08.05:00:00   1466.0 -0.301606219 -1.350712753  0.014475500  0.241891482  0.954938357 -0.000045582 -0.301606219 -1.350712753  0.014475500   20705.14   35438.06       0.00   23.16   53.29  -104.37   -22.43 359857.7 
2018/12/09.05:00:00   1467.0 -0.288953804 -1.354797609  0.015845697  0.224889686  0.958950235 -0.000045156 -0.288953804 -1.354797609  0.015845697   20724.70   35457.28       0.00   23.13   53.26  -103.57   -22.47 360057.7 
2018/12/10.05:00:00   1468.0 -0.276269234 -1.358731693  0.017214131  0.207818471  0.962663656 -0.000044671 -0.276269234 -1.358731693  0.017214131   20743.86   35475.58       0.00   23.10   53.23  -102.77   -22.50 360257.4 
2018/12/11.05:00:00   1469.0 -0.263554004 -1.362514985  0.018580655  0.190683403  0.966077449 -0.000044157 -0.263554004 -1.362514985  0.018580655   20762.63   35492.94       0.00   23.08   53.20  -101.96   -22.53 360456.9 
2018/12/12.05:00:00   1470.0 -0.250809606 -1.366147475  0.019945122  0.173490040  0.969190595 -0.000043643 -0.250809606 -1.366147475  0.019945122   20780.99   35509.37       0.00   23.05   53.17  -101.16   -22.56 360656.2 
2018/12/13.05:00:00   1471.0 -0.238037524 -1.369629162  0.021307387  0.156243930  0.972002214 -0.000043155 -0.238037524 -1.369629162  0.021307387   20798.96   35524.86       0.00   23.03   53.14  -100.36   -22.58 360855.3 
2018/12/14.05:00:00   1472.0 -0.225239236 -1.372960052  0.022667306  0.138950597  0.974511563 -0.000042719 -0.225239236 -1.372960052  0.022667306   20816.52   35539.42       0.00   23.01   53.11   -99.56   -22.60 361054.2 
2018/12/15.05:00:00   1473.0 -0.212416213 -1.376140160  0.024024736  0.121615542  0.976718025 -0.000042360 -0.212416213 -1.376140160  0.024024736   20833.68   35553.03       0.00   22.98   53.08   -98.76   -22.61 361252.8 
2018/12/16.05:00:00   1474.0 -0.199569922 -1.379169511  0.025379534  0.104244238  0.978621115 -0.000042097 -0.199569922 -1.379169511  0.025379534   20850.44   35565.71       0.00   22.96   53.05   -97.96   -22.62 361451.3 
2018/12/17.05:00:00   1475.0 -0.186701822 -1.382048137  0.026731558  0.086842116  0.980220468 -0.000041950 -0.186701822 -1.382048137  0.026731558   20866.79   35577.44       0.00   22.94   53.02   -97.16   -22.63 361649.6 
2018/12/18.05:00:00   1476.0 -0.173813369 -1.384776077  0.028080667  0.069414558  0.981515838 -0.000041930 -0.173813369 -1.384776077  0.028080667   20882.74   35588.23       0.00   22.92   52.99   -96.36   -22.63 361847.7 
2018/12/19.05:00:00   1477.0 -0.160906009 -1.387353380  0.029426722  0.051966883  0.982507089 -0.000042046 -0.160906009 -1.387353380  0.029426722   20898.28   35598.09       0.00   22.90   52.96   -95.56   -22.63 362045.7 
2018/12/20.05:00:00   1478.0 -0.147981188 -1.389780103  0.030769582  0.034504338  0.983194176 -0.000042297 -0.147981188 -1.389780103  0.030769582   20913.42   35607.00       0.00   22.88   52.93   -94.76   -22.62 362243.4 
2018/12/21.05:00:00   1479.0 -0.135040342 -1.392056307  0.032109110  0.017032080  0.983577123 -0.000042676 -0.135040342 -1.392056307  0.032109110   20928.15   35614.97       0.00   22.86   52.90   -93.97   -22.62 362441.0 
2018/12/22.05:00:00   1480.0 -0.122084904 -1.394182067  0.033445167 -0.000444814  0.983655993 -0.000043164 -0.122084904 -1.394182067  0.033445167   20942.47   35622.00       0.00   22.84   52.87   -93.17   -22.60 362638.4 
2018/12/23.05:00:00   1481.0 -0.109116301 -1.396157459  0.034777618 -0.017921340  0.983430851 -0.000043731 -0.109116301 -1.396157459  0.034777618   20956.38   35628.09       0.00   22.82   52.84   -92.38   -22.58 362835.7 
2018/12/24.05:00:00   1482.0 -0.096135956 -1.397982571  0.036106324 -0.035392534  0.982901737 -0.000044340 -0.096135956 -1.397982571  0.036106324   20969.88   35633.23       0.00   22.80   52.81   -91.58   -22.56 363032.8 
2018/12/25.05:00:00   1483.0 -0.083145285 -1.399657497  0.037431151 -0.052853427  0.982068653 -0.000044948 -0.083145285 -1.399657497  0.037431151   20982.97   35637.42       0.00   22.79   52.78   -90.79   -22.54 363229.7 
2018/12/26.05:00:00   1484.0 -0.070145701 -1.401182338  0.038751965 -0.070299002  0.980931569 -0.000045511 -0.070145701 -1.401182338  0.038751965   20995.66   35640.65       0.00   22.77   52.76   -90.00   -22.51 363426.5 
2018/12/27.05:00:00   1485.0 -0.057138613 -1.402557203  0.040068630 -0.087724151  0.979490453 -0.000045988 -0.057138613 -1.402557203  0.040068630   21007.93   35642.93       0.00   22.75   52.73   -89.20   -22.47 363623.2 
2018/12/28.05:00:00   1486.0 -0.044125421 -1.403782207  0.041381014 -0.105123661  0.977745307 -0.000046344 -0.044125421 -1.403782207  0.041381014   21019.78   35644.23       0.00   22.74   52.70   -88.41   -22.43 363819.7 
2018/12/29.05:00:00   1487.0 -0.031107526 -1.404857472  0.042688983 -0.122492202  0.975696209 -0.000046553 -0.031107526 -1.404857472  0.042688983   21031.23   35644.55       0.00   22.72   52.68   -87.62   -22.39 364016.1 
2018/12/30.05:00:00   1488.0 -0.018086321 -1.405783130  0.043992407 -0.139824344  0.973343348 -0.000046600 -0.018086321 -1.405783130  0.043992407   21042.26   35643.89       0.00   22.71   52.65   -86.83   -22.35 364212.3 
2018/12/31.05:00:00   1489.0 -0.005063196 -1.406559315  0.045291152 -0.157114569  0.970687048 -0.000046480 -0.005063196 -1.406559315  0.045291152   21052.88   35642.24       0.00   22.69   52.62   -86.04   -22.30 364408.5 
2019/01/01.05:00:00   1490.0  0.007960463 -1.407186173  0.046585088 -0.174357297  0.967727787 -0.000046193  0.007960463 -1.407186173  0.046585088   21063.09   35639.58       0.00   22.68   52.59   -85.26   -22.25 364604.5 
2019/01/02.05:00:00   1491.0  0.020983275 -1.407663853  0.047874086 -0.191546904  0.964466203 -0.000045751  0.020983275 -1.407663853  0.047874086   21072.88   35635.93       0.00   22.67   52.57   -84.47   -22.19 364800.4 
2019/01/03.05:00:00   1492.0  0.034003863 -1.407992512  0.049158016 -0.208677742  0.960903106 -0.000045169  0.034003863 -1.407992512  0.049158016   21082.25   35631.27       0.00   22.66   52.54   -83.69   -22.13 364996.2 
2019/01/04.05:00:00   1493.0  0.047020853 -1.408172315  0.050436747 -0.225744157  0.957039473 -0.000044469  0.047020853 -1.408172315  0.050436747   21091.21   35625.59       0.00   22.64   52.51   -82.90   -22.06 365191.9 
2019/01/05.05:00:00   1494.0  0.060032874 -1.408203432  0.051710153 -0.242740508  0.952876452 -0.000043675  0.060032874 -1.408203432  0.051710153   21099.75   35618.91       0.00   22.63   52.48   -82.12   -21.99 365387.5 
2019/01/06.05:00:00   1495.0  0.073038561 -1.408086039  0.052978106 -0.259661182  0.948415355 -0.000042817  0.073038561 -1.408086039  0.052978106   21107.88   35611.22       0.00   22.62   52.45   -81.34   -21.92 365582.9 
2019/01/07.05:00:00   1496.0  0.086036551 -1.407820322  0.054240477 -0.276500605  0.943657653 -0.000041922  0.086036551 -1.407820322  0.054240477   21115.59   35602.51       0.00   22.61   52.42   -80.55   -21.85 365778.3 
2019/01/08.05:00:00   1497.0  0.099025484 -1.407406469  0.055497141 -0.293253258  0.938604973 -0.000041020  0.099025484 -1.407406469  0.055497141   21122.89   35592.79       0.00   22.60   52.39   -79.77   -21.77 365973.7 
2019/01/09.05:00:00   1498.0  0.112004005 -1.406844679  0.056747970 -0.309913686  0.933259083 -0.000040138  0.112004005 -1.406844679  0.056747970   21129.76   35582.06       0.00   22.59   52.36   -79.00   -21.68 366168.9 
